direccion,Patron
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 804.,5
CALLE 1B 55-25 EDIFICIO RESERVA DEL RIO APARTAMENTO 804.,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 805.,5
CARRERA 27  19-123 Y 19-127,8
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 806.,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 807.,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 808.,5
CALLE 1B 55-25 EDIFICIO RESERVA DEL RIO APARTAMENTO 808.,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 901.  PISO 9 ,5
TRANSVERSAL 15  D-27/11/17/21/25/29/31/33/37/41/45/49 Y D-27/57,8
CALLE 19  -D27-52/11/17/21/25/29/31/33/37/41/45/49/57,8
TRANSVERSAL 15  D-27/11/17/21/25/29/31/33/37/41/45/49 Y D-27/57,8
TRANSVERSAL 15  D-27/11/17/21/25/29/31/33/37/41/45/49 Y D-27/57,8
CARRERA 8-B  -73-A-66 APTO.101  EDIFICIO BIFAMILIAR  MARIA NERY ,8
CARRERA 8B - 73-A-68 APTO.201 DUPLEX EDIFICIO BIFAMILIAR MARIA NERY,8
CARRERA 1 C 2  -70-67 APTO.101  EDIFICIO ADRIMAR PROPIEDAD HORIZONTAL,8
CARRERA 1 C 2  -70-67 APTO.201  EDIFICIO ADRIMAR PROPIEDAD HORIZONTAL,8
CARRERA 1 C 2  -70-67 APTO.202  EDIFICIO ADRIMAR PROPIEDAD HORIZONTAL,8
CARRERA 3  11-32,7
CARRERA 41  42A-18,8
CARRERA 32  -41-08 LOCAL 1 EDIFICIO MIXTO NASPIRAN P.H.,8
CALLE 41  -32-07 APARTAMENTO 101 EDIFICIO MIXTO NASPIRAN  BARRIO EL DIAMANTE,8
CARRERA 32  -41-10 LOCAL 2 EDIFICIO MIXTO NASPIRAN  BARRIO EL DIAMANTE,8
CALLE 41  -32-09 APARTAMENTO 201 EDIFICIO MIXTO NASPARIN P.H.  BARRIO EL DIAMANTE,8
CALLE 41  -32-11 APARTAMENTO 301 EDIFICIO MIXTO NASPIRAN P.H.  BARRIO EL DIAMENTE,8
CARRERA 16 - 71A - 189  DIRECCION PLANEACION MUNICIPAL ,8
CALLE 37  42-84,8
CARRERA 7R Y 7P  81-03 SOBRE LA CALLE 81 BARRIO ALFONSO LOPEZ,8
CARRERA 7R Y 7P  81-03 SOBRE LA CALLE 81 BARRIO ALFONSO LOPEZ,8
CARRERA 18  9-E-74 Y 9-E-78,8
CARRERA 3  11-32,7
CARRERA 23  9-E-87/89/91,8
CALLE 29  5-31/21 BARRIO JORGA ISAACS,8
CALLE 27  6-17 BARRIO JORGE ISAACS LOTE Y CASA.,8
CALLE 4  -75-26/28/30,8
CARRERA 33  -35-99/101 B/PRIMAVERA  ESCR. 264 25-02-2005,8
LOTE 21  MANZANA 12 ZONA  D  BARRIO ANTONIO NARI\O.-,8
CARRERA 41  12-B-19 URB./PASOANCHO,8
CARRERA 7C  82-100,8
LOTE DE TERRENO NO. 4  -DE LA MANZANA 20A PROGRAMA EL POBLADO II,8
CARRERA 48  -44-62 APARTAMENTO 101  EDIFICIO BOLA\OS OCAMPO P.H.,8
CARRERA 48  -44-64 APARTAMENTO 201 EDIFICIO BOLA\OS P.H.,8
CARRERA 48  -44-66 APARTAMENTO 301 EDIFICIO BOLA\OS P.H.,8
LOTE DE TERRENO  -03 - MANZANA Y'  PROGRAMA CHARCO AZUL,8
CALLE 5  -38-10 CONSULTORIO 901  EDIFICIO CONSUMEDICO.  PROPIEDAD HORIZOTAL,8
CALLE 5  - 38-10 CONSULTORIO 901-A  EDIFICIO CONSUMEDICO  PROPIEDAD HORIZONTAL.,8
CALLE 8  -70-56  LOCAL 1  EDIFICIO COMERCIAL  PINTURAS GAVIRIA  PROPIEDAD HORIZONTAL,8
CARRERA 8  -70-50 LOCAL 2  EDIFICIO COMERCIAL  PINTURAS GAVIRIA  PROPIEDAD HORIZONTAL,8
AVENIDA 4 A OESTE  -25 A-09 TERRON COLORADO,8
CARRERA 98 B  -48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H.  APARTAMENTO 118 TORRE 2 MODULO  B  ETAPA III,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 119 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 120 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 121 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 122 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 123 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 218 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 219 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 220 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 221 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 221 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 222 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 318 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 319 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 320 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 321 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 322 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 323 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 418 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 419 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 420 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 421 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 422 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 423 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 518 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 519 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 520 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 521 TORRE 2 MODULO  B ,9
CALLE 1B 55-25 EDIFICIO RESERVA DEL RIO APARTAMENTO 901.  PISO 9 ,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 902.  PISO 9 ,5
CALLE 1B 55-25 EDIFICIO RESERVA DEL RIO APARTAMENTO 902.  PISO 9 ,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 903.  PISO 9 ,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 904.  PISO 9 ,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 905.  PISO 9 ,5
CALLE 1B 55-25 EDIFICIO RESERVA DEL RIO APARTAMENTO 905.  PISO 9 ,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 906.  PISO 9 ,5
CALLE 1B 55-25 EDIFICIO RESERVA DEL RIO APARTAMENTO 906.  PISO 9 ,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 907.  PISO 9 ,5
CALLE 1B 55-25 EDIFICIO RESERVA DEL RIO APARTAMENTO 907.  PISO 9 ,5
CALLE 1 B  55 B-25 EDIFICIO RESERVA DEL RIO - PROPIEDAD H. APARTAMENTO 908.  PISO 9 ,5
CARRERA 26 - 2-68/70  BARRIO SAN FERNANDO,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 02 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 04 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 05 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 06 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 07 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 09 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 11 SOTANO 1.,7
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 16 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 19 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 20 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 21 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 22 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 25 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 26 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 27 SOTANO 1.,8
CARRERA 2 BIS 7 OESTE-76   EDIFICIO ARBOLEDA 15  PROPIEDAD H. PARQUEADERO 28 SOTANO 1.,8
DIAGONAL 22  -T 10-67  URB. COLSEGUROS,8
CARRERA 28  -18 B - 36  LOCAL 1  B/ SANTA ELENA,8
CALLE 19  -28-12  B/ SANTA ELENA,8
CALLE 72 A - 1 A 2-86 APTO 101 BARRIO SAN LUIS II,8
CALLE 72 A - 1 A2-88 BARRIO SAN LUIS II APTO 201,8
SIN DIRECCION,8
CALLE 72 A - 1 A 2-88 BARRIO SAN LUIS II APTO 202,8
SIN DIRECCION,8
CALLE 72Z  -28B3-32 APTO.101  EDIFICIO CASTILLO PROPIEDAD HORIZONTAL,8
CALLE 72Z  -28B3-34 APTO.201  EDIFICIO CASTILLO PROPIEDAD HORIZONTAL,8
CARRERA 26 A 3  - 77-76 APARTAMENTO 101   BARRIO ALIRIO MORA BELTRAN,8
CARRERA 26 A 3  - 77-78 APARTAMENTO 201   BARRIO ALIRIO MORA BELTRAN,8
CARRERA  26 A 3  - 77-78 APARTAMENTO 202   BARRIO ALIRIO MORA BELTRAN,8
CARRERA 26 A 3  - 77-78 APARTAMENTO 301   BARRIO ALIRIO MORA BELTRAN,8
CARRERA  26 A 3  - 77-78 APARTAMENTO 302   BARRIO ALIRIO MORA BELTRAN,8
CARRERA 48 A  -13-99 BARRIO JORGE ZAWADSKY  LOTE 1,8
CALLE 13 A  -48-32 BARRIO JORGE ZAWADSKY  LOTE 2,8
LOTE 2  MZ 23 ZONA D,8
CALLE 48  98-31 PREDIO CASABLANCA HOY LA HACIENDA,8
CARRERA 78  -3 A 15  BARRIO FRANCISCO ELADIO RAMIREZ,8
CARRERA 7D  - 70 - 132 EDIFICIO VIVIENDA MULTIFAMILIAR YELA P.H  APARTAMENTO 101,8
CARRERA 7D  -70-134 EDIFICIO VIVIENDA MULTIFAMILIAR YELA P.H  APARTAMENTO 201,8
CARRERA 7D  -70- 134 EDIFICIO VIVIENDA MULTIFAMILIAR YELA P.H  APARTAMENTO 301,8
CARRERA 7D  - 70 - 134 EDIFICIO VIVIENDA MULTIFAMILIAR YELA P.H  APARTAMENTO 302,8
LOTE 31  MZ.  N  URB.  NUEVA TEQUENDAMA  3 ETAPA,8
DIAGONAL 70  -26-12 LLERAS RESTREPO,8
CARRERA 64  12-A-23 U/GRAN EL LIMONAR II ETAPA,8
LOTE 41A MANZANA J CARRERA 24B  -33B-20 CASA,8
LOTE DE TERRENO.,8
LOTE EN PANCE PARCELACION ALFEREZ REAL LTDA,8
LOTE 86  MANZANA  C  URB/SALOMIA.,8
CARRERA 9  2-71 CALLES 2 Y 3 CASA Y LOTE B/SAN ANTONIO,8
LOTE 23  MANZANA 14B ZONA  B ,8
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 522 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 523 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 618 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 619 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 620 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 621 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 622 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 623 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 718 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 719 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 719 TORRE 2 MODULO  B  ETAPA 3,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 720 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 721 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 722 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 723 TORRE 2 MODULO  B ,9
CALLE 25 NORTE 8-22/26 BARRIO SANTA MONICA RESIDENCIAL,8
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 818 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 819 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 820 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 821 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 822 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 823 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 918 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 919 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 920 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 921 TORRE 2 MODULO  B ,9
LOTE SITIO DE BELLAVISTA O BUENAVISTA,8
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 922 TORRE 2 MODULO  B ,9
CARRERA 98 B 48-127 CONJUNTO RESIDENCIAL SANTA ANA PROPIEDAD H. APARTAMENTO 923 TORRE 2 MODULO  B ,9
CARRERA 14  4-67 OESTE CASA LOTE EJIDO B/NACIONAL,8
CALLE 25  - 20 - 42 EDIFICIO VERGARA P.H  APARTAMENTO 101,8
CALLE 25  - 20 - 44 EDIFICIO VERGARA P.H  APARTAMENTO 201,8
CALLE 25  - 20 -44 EDIFICIO VERGARA  APARTAMENTO 301,8
LOTE 26  MZ 21 B/CAUQUITA,8
CALLE 26E  - 39-25.  BARRIO TORRES DE MARACAIBO.,8
CARRERA 11C  CALLES 41/42 LOTE SITIO  EL TRONCAL ,8
OFICINAS 1014-1015 EDIFICIO EDMOND ZACCOUR HOY EDIFICIO  EDMOND ZACCOUR  PROPIEDAD HORIZONTAL.-,8
CALLE 8 OESTE 12-49 B/SANTA TERESITA  CASA Y LOTE ,8
CALLE 34  10-54,8
LOTE 30  MZ.  P  URB.  LA MERCED ,8
LOTE 5  MZ. 49  URB.  STAM ELENA ,8
CALLE 62N  2-AN-51 URB. LOS ALAMOS.,8
EDIFICIO EDMOND ZACCOUR OFICINAS 328-329,8
LOTE 16 MZ G,8
ALMACEN NO.12 EDIFICIO EDMOND ZACCOUR 2 PISO HOY EDIFICIO  EDMOND ZACCOUR  PROPIEDAD HORIZONTAL.-,8
TRANSVERSAL 15  D-27/11/17/21/25/29/31/33/37/41/45/49 Y D-27/57,8
CARRERA 14 O 6-29 O 29 OESTE BARRIO NACIONAL.,8
CARRERA 3 NORTE 71-C-12 NORTE BARRIO PASO DEL COMERCIO,8
CARRERA 38  -5B2-52. ACTUAL NOMENCLATURA. LOTE Y CASA.,8
CALLE 72C  -3A NORTE-27 APTO 101 PRIMER PISO  DEL EDIFICIO MULTIFAMILIAR HERMANOS ESPINOSA P.H.,8
CALLE 72C  -3A NORTE-27 APTO 201 SEGUNDO PISO  DEL EDIFICIO MULTIFAMILIAR HERMANOS ESPINOSA P.H.,8
CALLE 72C  -3A NORTE- 27 APTO 301 TERCER PISO DEL EDIFICIO  MULTIFAMILIAR HERMANOS ESPINOSA P.H.,8
CARRERA 12C  58-9,8
LOTE  CASA DE HABITACION CALLE 26  -41 A-36,8
CARRERA 10  11-22 Y 11-26 HOY; LOTE CLLES. 11 Y 12.,8
CARRERA 67  2-BIS-54 CONJUNTO EL REFUGIO,8
CARRERA 1E  49-33 URB.SALOMIA,8
LOTE DE TERRENO DENTRO DEL PROGRAMA EDUARDO SANTOS  -CALLE 43 A NUMERO 28 E 1-21,8
CARRERA 12 - 58-32,8
LOTE 8  MZ Q URB. CIUDAD JARDIN I ETAPA AVDA PIEDRAGRANDE 45,8
CARRERA 15  13-80-/82 LOTE DE TERRENO EJIDO.,8
CARRERA 34  -53-12  APARTAMENTO 101  EDIFICIO MULTIFAMILIAR DURANGO,8
CARRERA 102  -53-10  APARTAMENTO 102  EDIFICIO MULTIFAMILIAR DURANGO,8
CARRERA 34  -53-14  APARTAMENTO 201  EDIFICIO MULTIFAMILIAR DURANGO,8
CARRERA 25  -19-A-05  ACTUAL NOMENCLATURA,8
CALLE 19  17-59 KRAS. 17 Y 18 BARRIO  BELALCAZAR ,8
LOTE Y EDIFICIO BIFAMILIAR DENOMINADO  -LA LOMA DE LA CRUZ CARRERA 16 - 2B-30 Y 32,8
EDIFICIO EDMOND ZACCOUR OFICINAS 1012-1013 HOY EDIFICIO  EDMOND ZACCOUR  PROPIEDAD HORIZONTAL.-,8
CARRERA 42A  44-18,8
CARRERA 41C  41-59,8
CALLE 11  22-85 CRAS. 22A Y 23 B/BRETA\A.-,8
CARRERA 17  73-116 URB.  ANDRES SANIN ,8
CARRERA 17  73-116 URB.  ANDRES SANIN ,8
LOTE Y CASA DE HABITACION CALLE 23  -35-A-37/39,8
LOTE DE TERRENO NUMERO 8 A DE LA MANZANA 43  -DEL PROGRAMA EL VERGEL,8
URBANIZACION VILLA MAGNA.  -ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42.  LOTE DE TERRENO 1.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA. ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 2.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA. ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 3.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA. ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 4.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA  -ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42.  LOTE DE TERRENO 5.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 6.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 7.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 8.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 9.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 10.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 11.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 12.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 13.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 14.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 15.  MANZANA 24-A ,1
LOTE 2  MANZANA  51  URBANIZACION  SAN LUIS ,8
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 16.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 17.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 18.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 19.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 20.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 21.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 22.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 23.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 24.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 25.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 26.  MANZANA 24-A ,1
URBANIZACION VILLA MAGNA  -ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42.  LOTE DE TERRENO 1.  MANZANA 24-B ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 2.  MANZANA 24-B ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 3.  MANZANA 24-B ,1
URBANIZACION VILLA MAGNA ENTRE CARRERAS 69B Y 70 CON CALLES 33 Y 42. LOTE DE TERRENO 4.  MANZANA 24-B ,1
CARRERA 1D-1  - 53 - 49 APARTAMENTO 101 P.H. VIVIENDA FAMILIAR  ZAMORA,8
